,session,subject,parent_adj_nps,child_adj_nps,parent_indef_def_adj_nps
145116,5,159,the books,,the books
145149,5,159,a color,,a color
145176,5,159,a bit,,a bit
145196,5,159,the basement,,the basement
145211,5,159,the floor,,the floor
145214,5,159,the marker,,the marker
145215,5,159,the coloring,,the coloring
145221,5,159,the marker,,the marker
145229,5,159,the marker,,the marker
145283,5,159,the trumpet,,the trumpet
145298,5,159,the middle,,the middle
145300,5,159,the middle,,the middle
145351,5,159,a boy,,a boy
145424,5,159,the guitar,,the guitar
145461,5,159,the eyes,,the eyes
145511,5,159,the airplane,,the airplane
145651,5,159,a monkey,,a monkey
145677,5,159,the park,,the park
145680,5,159,the park,,the park
145681,5,159,the swings,,the swings
145682,5,159,the swings,,the swings
145688,5,159,the park,,the park
145697,5,159,the slides,,the slides
145715,5,159,the backyard,,the backyard
145738,5,159,a show,,a show
145741,5,159,the car,,the car
145752,5,159,the car,,the car
145755,5,159,the car,,the car
145767,5,160,a bridge,,a bridge
145768,5,160,a bridge,,a bridge
145779,5,160,a donut,,a donut
145788,5,160,a tower,,a tower
145837,5,160,a backpack,,a backpack
145869,5,160,a time,,a time
145887,5,160,the tractors,,the tractors
145896,5,160,the tractor,,the tractor
145905,5,160,the buck,,the buck
145907,5,160,the bucks,,the bucks
145911,5,160,the buck,,the buck
145973,5,160,the office,,the office
146000,5,160,a checkup,,a checkup
146004,5,160,the dentist,,the dentist
146021,5,160,the ice,,the ice
146074,5,160,the store,,the store
146185,5,160,the horses,,the horses
146197,5,160,a monster,,a monster
146201,5,160,the ground,,the ground
146222,5,160,the monsters,,the monsters
146255,5,160,the monsters,,the monsters
146283,5,160,the pillows,,the pillows
146294,5,160,the pillows,,the pillows
146382,5,160,a rest,,a rest
146396,5,160,a problem,,a problem
146439,5,160,a donut,,a donut
146447,5,160,a drink,,a drink
146451,5,160,a story,,a story
146453,5,160,a nap,,a nap
146547,5,160,a nap,,a nap
146556,5,160,a bowl,,a bowl
146558,5,160,the problem,,the problem
146559,5,160,the bowl,,the bowl
146593,5,160,a muscle,,a muscle
146633,5,160,a break,,a break
146635,5,160,a nap,,a nap
146645,5,160,a book,,a book
146653,5,160,the book,,the book
146666,5,160,a dump,,a dump
146679,5,160,the work+men,,the work+men
146680,5,160,the hole,,the hole
146684,5,160,the hole,,the hole
146687,5,160,the end,,the end
146692,5,160,a heap,,a heap
146693,5,160,the side,,the side
146694,5,160,the hole,,the hole
146701,5,160,the dump,,the dump
146702,5,160,the side,,the side
146703,5,160,the hole,,the hole
146720,5,160,the dirt,,the dirt
146722,5,160,the dump,,the dump
146726,5,160,a dozer,,a dozer
146731,5,160,the shovel,,the shovel
146733,5,160,the side,,the side
146734,5,160,the hole,,the hole
146738,5,160,a crane,,a crane
146740,5,160,the bulldozer,,the bulldozer
146742,5,160,the shovel,,the shovel
146747,5,160,the dump,,the dump
146748,5,160,the side,,the side
146749,5,160,the hole,,the hole
146752,5,160,the crane,,the crane
146759,5,160,the bulldozer,,the bulldozer
146760,5,160,the shovel,,the shovel
146761,5,160,the dump,,the dump
146762,5,160,the side,,the side
146763,5,160,the hole,,the hole
146769,5,160,a welder,,a welder
146777,5,160,a mask,,a mask
146778,5,160,a hat,,a hat
146781,5,160,a sweep,,a sweep
146782,5,160,the bulldozer,,the bulldozer
146783,5,160,the shovel,,the shovel
146784,5,160,the dump,,the dump
146785,5,160,the side,,the side
146786,5,160,the hole,,the hole
146792,5,160,a cement,,a cement
146798,5,160,the welders,,the welders
146799,5,160,the gurters,,the gurters
146800,5,160,the bulldozer,,the bulldozer
146801,5,160,the shovel,,the shovel
146802,5,160,the dump,,the dump
146803,5,160,the side,,the side
146804,5,160,the wall,,the wall
146809,5,160,a building,,a building
146811,5,160,the mixers,,the mixers
146812,5,160,the welders,,the welders
146814,5,160,the gurters,,the gurters
146816,5,160,the shovel,,the shovel
146817,5,160,the dump,,the dump
146818,5,160,the side,,the side
146819,5,160,the hole,,the hole
146826,5,160,a bat,,a bat
146827,5,160,a ball,,a ball
146830,5,160,the building,,the building
146831,5,160,a friend,,a friend
146847,5,160,a garbage,,a garbage
146848,5,160,a mixer,,a mixer
146853,5,160,the gurters,,the gurters
146855,5,160,a mask,,a mask
146869,5,160,the thing,,the thing
146874,5,160,a story,,a story
146891,5,160,a picture,,a picture
146898,5,160,the water,,the water
146916,5,160,a horse,,a horse
146936,5,160,a second,,a second
146938,5,160,a day,,a day
146939,5,160,a bee,,a bee
146991,5,160,the kitchen,,the kitchen
147006,5,160,the baby,,the baby
147012,5,160,the baby,,the baby
147018,5,160,the baby,,the baby
147022,5,160,the baby,,the baby
147058,5,160,the house,,the house
147062,5,160,the floor,,the floor
147097,5,160,the hat,,the hat
147113,5,160,the garbage,,the garbage
147117,5,160,the garbage,,the garbage
147148,5,160,the paper,,the paper
147169,5,160,the rest,,the rest
147179,5,160,the washing,,the washing
147186,5,160,the paper,,the paper
147189,5,160,the paper,,the paper
147224,5,160,the trash,,the trash
147225,5,160,the trash,,the trash
147254,5,160,the lights,,the lights
147259,5,160,a cowboy,,a cowboy
147262,5,160,the horse,,the horse
147315,5,160,a kitty,,a kitty
147321,5,160,a puppy,,a puppy
147323,5,160,a cat,,a cat
147458,5,160,the mud,,the mud
147467,5,160,the mud,,the mud
147477,5,160,the mud,,the mud
147505,5,160,the barn,,the barn
147506,5,160,the tractor,,the tractor
147549,5,160,the straw,,the straw
147550,5,160,the straw,,the straw
147565,5,160,the straw,,the straw
147569,5,160,the straw,,the straw
147572,5,160,the straw,,the straw
147575,5,160,a farmer,,a farmer
147584,5,160,a turkey,,a turkey
147593,5,160,the weather,,the weather
147615,5,160,the puddles,,the puddles
147622,5,160,the couch,,the couch
147654,5,162,the fly,,the fly
147810,5,162,the Wicked_Little_Things,,the Wicked_Little_Things
147811,5,162,the light,,the light
147820,5,162,the #,,the #
147983,5,162,the ones,,the ones
147991,5,162,the drawer,,the drawer
148060,5,162,a puffer,,a puffer
148121,5,162,a bite,,a bite
148123,5,162,a bite,,a bite
148173,5,162,the medicine,,the medicine
148181,5,162,the front+room,,the front+room
148182,5,162,a bite,,a bite
148184,5,162,a bite,,a bite
148186,5,162,the front+room,,the front+room
148187,5,162,a bite,,a bite
148215,5,162,a dust+pan,,a dust+pan
148217,5,162,a dust+pan,,a dust+pan
148264,5,162,the cars,,the cars
148331,5,162,a kitty,,a kitty
148337,5,162,a piggy,,a piggy
148352,5,162,a pirate,,a pirate
148354,5,162,a pirate,,a pirate
148355,5,162,a vacuum,,a vacuum
148453,5,162,the chair,,the chair
148484,5,162,the strawberry,,the strawberry
148521,5,162,the chair,,the chair
148527,5,162,the chair,,the chair
148594,5,162,a newspaper,,a newspaper
148595,5,162,a bite,,a bite
148618,5,162,the table,,the table
148620,5,162,the table,,the table
148634,5,162,the table,,the table
148688,5,162,the wall,,the wall
148736,5,162,a lesson,,a lesson
148737,5,162,the bag,,the bag
148739,5,162,the trash,,the trash
148779,5,162,a bit,,a bit
148804,5,162,a attitude,,a attitude
148820,5,162,the chocolate,,the chocolate
148821,5,162,the chocolate,,the chocolate
148824,5,162,the chocolate,,the chocolate
148848,5,162,a mess,,a mess
148872,5,162,the #,,the #
148915,5,162,the plate,,the plate
148923,5,162,a plate,,a plate
148937,5,162,the table,,the table
148950,5,162,a game,,a game
148951,5,162,a game,,a game
148989,5,162,a time+out,,a time+out
148999,5,162,the trash,,the trash
149002,5,162,the door,,the door
149008,5,162,the trash,,the trash
149015,5,162,the door,,the door
149049,5,162,a plate,,a plate
149057,5,162,a plate,,a plate
149065,5,162,a piece,,a piece
149074,5,162,the cheese,,the cheese
149099,5,162,a bite,,a bite
149112,5,162,the pizza,,the pizza
149126,5,162,the table,,the table
149230,5,162,the pizza,,the pizza
149239,5,162,a fly,,a fly
149245,5,162,a death,,a death
149281,5,162,a cough,,a cough
149358,5,162,a game,,a game
149378,5,162,the door,,the door
149457,5,162,the fly,,the fly
149460,5,162,a fly,,a fly
149487,5,162,the toy,,the toy
149496,5,162,the fly,,the fly
149499,5,162,the tissue,,the tissue
149509,5,162,a tissue,,a tissue
149517,5,162,the toilet,,the toilet
149545,5,163,the car,,the car
149549,5,163,the vroom+vroom,,the vroom+vroom
149624,5,163,a bus,,a bus
149627,5,163,a butt,,a butt
149685,5,163,the bus,,the bus
149702,5,163,a toy,,a toy
149727,5,163,the bus,,the bus
149738,5,163,the bus,,the bus
149740,5,163,the bus,,the bus
149745,5,163,the bus,,the bus
149754,5,163,the bus,,the bus
149792,5,163,the t+v,,the t+v
149808,5,163,the t+v,,the t+v
149816,5,163,a bit,,a bit
149824,5,163,a bit,,a bit
149848,5,163,the noodles,,the noodles
149851,5,163,the noodles,,the noodles
149888,5,163,a spoon,,a spoon
149915,5,163,a bib,,a bib
149942,5,163,the table,,the table
150012,5,163,the floor,,the floor
150021,5,163,a plate,,a plate
150023,5,163,the table,,the table
150101,5,163,a bite,,a bite
150102,5,163,a lots,,a lots
150145,5,163,a bit,,a bit
150151,5,163,a cup,,a cup
150152,5,163,a straw,,a straw
150166,5,163,a cup,,a cup
150167,5,163,a straw,,a straw
150258,5,163,the peas,,the peas
150271,5,163,a fork,,a fork
150308,5,163,a bike,,a bike
150310,5,163,the camera,,the camera
150329,5,163,a girl,,a girl
150330,5,163,a show,,a show
150344,5,163,the fork,,the fork
150352,5,163,a bit,,a bit
150363,5,163,a banana,,a banana
150403,5,163,the banana,,the banana
150462,5,163,a bike,,a bike
150506,5,163,the fan,,the fan
150571,5,163,the rest,,the rest
150662,5,163,a mess,,a mess
150668,5,163,the floor,,the floor
150699,5,163,a mess,,a mess
150701,5,163,a mess,,a mess
150723,5,163,a time,,a time
150734,5,163,the answer,,the answer
150833,5,163,the bike,,the bike
150836,5,163,a deal,,a deal
150852,5,163,the star,,the star
150855,5,163,the star,,the star
150878,5,163,the bike,,the bike
150880,5,163,a mess,,a mess
150913,5,163,the towel,,the towel
150940,5,163,the bubbles,,the bubbles
150964,5,163,the bike,,the bike
150965,5,163,the garage,,the garage
151008,5,163,the park,,the park
151025,5,163,the bubbles,,the bubbles
151045,5,163,the way,,the way
151084,5,163,the park,,the park
151087,5,163,the door,,the door
151157,5,163,the garbage,,the garbage
151159,5,163,the garbage,,the garbage
151242,5,163,the bubbles,,the bubbles
151303,5,163,the park,,the park
151305,5,163,the balls,,the balls
151308,5,163,the bucket,,the bucket
151310,5,163,the one,,the one
151318,5,163,the bucket,,the bucket
151328,5,163,the park,,the park
151358,5,163,the park,,the park
151366,5,163,the park,,the park
151369,5,163,the park,,the park
151371,5,163,the game,,the game
151373,5,163,the game,,the game
151377,5,163,the honey,,the honey
151378,5,163,the toys,,the toys
151381,5,163,the song,,the song
151436,5,163,the piece,,the piece
151438,5,163,the piece,,the piece
151445,5,163,the wagon,,the wagon
151469,5,163,a bracelet,,a bracelet
151483,5,163,the game,,the game
151488,5,163,the park,,the park
151502,5,163,a deal,,a deal
151505,5,163,the slide,,the slide
151507,5,163,a deal,,a deal
151518,5,163,the door,,the door
151521,5,163,the wagon,,the wagon
151526,5,163,the wagon,,the wagon
151530,5,163,the wagon,,the wagon
151537,5,163,a coat,,a coat
151545,5,163,the park,,the park
151554,5,163,the wagon,,the wagon
151557,5,163,the park,,the park
151571,5,163,a girl,,a girl
151577,5,163,the front,,the front
151579,5,163,the back,,the back
151591,5,163,the bubbles,,the bubbles
151618,5,163,a mess,,a mess
151629,5,163,a song,,a song
151653,5,163,the wind,,the wind
151655,5,163,a mess,,a mess
151669,5,163,the grass,,the grass
151684,5,163,the swings,,the swings
151689,5,163,the swing,,the swing
151708,5,163,the strap,,the strap
151797,5,163,the slide,,the slide
151800,5,163,the slide,,the slide
151826,5,163,a couple,,a couple
151837,5,163,the girl,,the girl
151876,5,163,a time,,a time
151902,5,163,the wagon,,the wagon
151924,5,163,a time,,a time
151926,5,163,the baby,,the baby
151943,5,163,a yank,,a yank
151974,5,163,a piggy+back+ride,,a piggy+back+ride
151976,5,163,a piggy+back+ride,,a piggy+back+ride
151977,5,163,the wagon,,the wagon
151979,5,163,a ride,,a ride
151981,5,163,a piggy+back+ride,,a piggy+back+ride
151991,5,163,the wagon,,the wagon
151996,5,163,the way,,the way
152026,5,163,the way,,the way
152028,5,163,the way,,the way
152046,5,163,the job,,the job
152048,5,163,the street,,the street
152056,5,163,the cars,,the cars
152060,5,163,the cars,,the cars
152065,5,163,the street,,the street
152081,5,163,a car,,a car
152082,5,163,a car,,a car
152098,5,163,the street,,the street
152109,5,163,the street,,the street
152116,5,163,the wagon,,the wagon
152118,5,163,the wagon,,the wagon
152171,5,164,a minute,,a minute
152174,5,164,a second,,a second
152177,5,164,a mess,,a mess
152630,5,166,the clothes,,the clothes
152638,5,166,the book,,the book
152641,5,166,the train,,the train
152660,5,166,the library,,the library
152664,5,166,a rabbit,,a rabbit
152667,5,166,the train,,the train
152681,5,166,the one,,the one
152685,5,166,the train,,the train
152703,5,166,the wheels,,the wheels
152710,5,166,a train,,a train
152713,5,166,the library,,the library
152717,5,166,the library,,the library
152745,5,166,a song,,a song
152746,5,166,a boy,,a boy
152758,5,166,a morning,,a morning
152768,5,166,a song,,a song
152785,5,166,a wash+cloth,,a wash+cloth
152798,5,166,the weather,,the weather
152805,5,166,the puddles,,the puddles
152820,5,166,the library,,the library
152823,5,166,the store,,the store
152833,5,166,a second,,a second
152835,5,166,the bag,,the bag
152845,5,166,a word,,a word
152855,5,166,the couch,,the couch
152857,5,166,the table,,the table
152860,5,166,a bit,,a bit
152872,5,166,the apples,,the apples
152879,5,166,the ladder,,the ladder
152885,5,166,a ladder,,a ladder
152888,5,166,a ladder,,a ladder
152899,5,166,the ground,,the ground
152913,5,166,the apples,,the apples
152917,5,166,the apples,,the apples
152955,5,166,a skeleton,,a skeleton
152957,5,166,a skeleton,,a skeleton
152963,5,166,a skeleton,,a skeleton
152984,5,166,a bunny,,a bunny
152986,5,166,the word,,the word
152990,5,166,the word,,the word
153015,5,166,a bunny,,a bunny
153018,5,166,a mama,,a mama
153048,5,166,the teeth,,the teeth
153065,5,166,a train,,a train
153067,5,166,the dinosaur,,the dinosaur
153072,5,166,the name,,the name
153075,5,166,the grandma-,,the grandma-
153082,5,166,the name,,the name
153115,5,166,the pool,,the pool
153119,5,166,the pool,,the pool
153140,5,166,the watermelons,,the watermelons
153183,5,166,a bunnies,,a bunnies
153198,5,166,a drink,,a drink
153199,5,166,a sip,,a sip
153200,5,166,a sip,,a sip
153201,5,166,the Play+Doh,,the Play+Doh
153204,5,166,the dinosaurs,,the dinosaurs
153228,5,166,a ball,,a ball
153243,5,166,a ball,,a ball
153266,5,166,a job,,a job
153275,5,166,the alphabet,,the alphabet
153277,5,166,the cookie+cutters,,the cookie+cutters
153280,5,166,the triceratops,,the triceratops
153292,5,166,the chances,,the chances
153307,5,166,a pool,,a pool
153308,5,166,a field,,a field
153312,5,166,a head,,a head
153371,5,166,the side,,the side
153375,5,166,a plane,,a plane
153420,5,166,a piece,,a piece
153421,5,166,a bus,,a bus
153424,5,166,a truck,,a truck
153452,5,166,a ball,,a ball
153489,5,166,the sky,,the sky
153495,5,166,the truck,,the truck
153501,5,166,a road,,a road
153502,5,166,the truck,,the truck
153504,5,166,a road,,a road
153505,5,166,a highway,,a highway
153521,5,166,a nap,,a nap
153539,5,166,a tire,,a tire
153542,5,166,the garage,,the garage
153545,5,166,the garage,,the garage
153575,5,166,a truck,,a truck
153581,5,166,the road,,the road
153584,5,166,a highway,,a highway
153585,5,166,a car,,a car
153601,5,166,the windows,,the windows
153604,5,166,the hiccups,,the hiccups
153606,5,166,the hiccups,,the hiccups
153607,5,166,the hiccups,,the hiccups
153618,5,166,the floor,,the floor
153621,5,166,a bit,,a bit
153622,5,166,a air,,a air
153625,5,166,a ball,,a ball
153641,5,166,a road,,a road
153668,5,166,the way,,the way
153677,5,166,the leopard,,the leopard
153686,5,166,a bird+house,,a bird+house
153688,5,166,the winter,,the winter
153693,5,166,the bird,,the bird
153703,5,166,a robin,,a robin
153709,5,166,a nut,,a nut
153725,5,166,a ball,,a ball
153744,5,166,a frog,,a frog
153749,5,166,a frog,,a frog
153787,5,166,a disaster,,a disaster
153792,5,166,the sounds,,the sounds
153812,5,166,the potty,,the potty
153814,5,166,the potty,,the potty
153845,5,166,the song,,the song
153847,5,166,the potty,,the potty
153873,5,166,a friend,,a friend
153874,5,166,the church,,the church
153896,5,166,the towel,,the towel
153908,5,166,the matter,,the matter
153923,5,166,a time,,a time
153936,5,166,the Play+Doh,,the Play+Doh
153944,5,166,a ball,,a ball
153955,5,166,a ball,,a ball
153971,5,166,the bag,,the bag
153975,5,166,the Play+Doh,,the Play+Doh
153995,5,166,a bead,,a bead
154012,5,166,a necklace,,a necklace
154023,5,166,the lines,,the lines
154055,5,166,a square,,a square
154061,5,166,a baby,,a baby
154062,5,166,the caboose,,the caboose
154066,5,166,the cousin,,the cousin
